'Planner', 'Visualization',Simulation_Time,'Max nr of acs in grid', 'dt', 'Nr Spawned acs', 'Avg nr of acs in grid',Mean t CBS',Max_t_alg, 'Total time',Average_route_time_per_ac,Max_route_time_per_ac,'Average route length per ac','Max route length per ac',,,CoV TTT,CoV ARA,CoV MRT,CoV MAT,,,,,
Distributed,FALSE,105.5,6,0.5,50,4.227488152,0.001157993,0.002993107,4.216856241,9.42,16.5,18.84,33,,,,,,,,,,,
Distributed,FALSE,102.5,6,0.5,50,4.273170732,0.001152812,0.002003908,4.451029778,9.26,15,18.52,30,,,,,,,,,,,
Distributed,FALSE,102.5,6,0.5,50,4.458536585,0.001248939,0.003016472,4.235719681,9.64,14,19.28,28,,,,,,,,,,,
Distributed,FALSE,102.5,6,0.5,50,4.287804878,0.001158561,0.002998829,4.39289093,9.29,13,18.58,26,,,,,,,,,,,
Distributed,FALSE,94,6,0.5,50,4.494680851,0.001217947,0.002956629,4.166115999,8.95,12.5,17.9,25,,,,,,,,,,,
Distributed,FALSE,92.5,6,0.5,51,4.583783784,0.001330716,0.004471779,4.440309525,8.81372549,13,17.62745098,26,,,,,,,,,,,
Distributed,FALSE,100,6,0.5,51,4.895,0.001942495,0.003988504,4.592385769,10.09803922,24,20.19607843,48,,,,,,,,,,,
Distributed,FALSE,97.5,6,0.5,50,4.671794872,0.001266866,0.003001213,4.363348246,9.61,16,19.22,32,,,,,,,,,,,
Distributed,FALSE,96,6,0.5,50,4.484375,0.001231041,0.003035307,4.628715515,9.11,16.5,18.22,33,,,,,,,,,,,
Distributed,FALSE,93.5,6,0.5,50,4.657754011,0.001829235,0.003989697,4.640063524,9.21,16.5,18.42,33,,,,,,,,,,,
Distributed,FALSE,93,6,0.5,50,4.392473118,0.00117968,0.002989531,4.743204355,8.67,13,17.34,26,,,,,,,,,,,
Distributed,FALSE,98.5,6,0.5,50,4.629441624,0.001711327,0.00398922,4.681002378,9.62,15.5,19.24,31,,,,,,,,,,,
Distributed,FALSE,99.5,6,0.5,51,4.532663317,0.001620684,0.00399065,4.909122944,9.343137255,17,18.68627451,34,,,,,,,,,,,
Distributed,FALSE,98,6,0.5,50,4.433673469,0.00122412,0.002431154,4.103736162,9.19,13.5,18.38,27,,,,,,,,,,,
Distributed,FALSE,98,6,0.5,50,4.505102041,0.001239382,0.003024817,4.333095312,9.33,13.5,18.66,27,,,,,,,,,,,
Distributed,FALSE,105,6,0.5,50,4.233333333,0.001195481,0.002989054,4.34683013,9.39,12.5,18.78,25,,,,,,,,,,,
Distributed,FALSE,95.5,6,0.5,50,4.57591623,0.001597573,0.003989697,4.85524559,9.24,15.5,18.48,31,,,,,,,,,,,
Distributed,FALSE,99.5,6,0.5,50,4.59798995,0.001752399,0.003088951,4.798353434,9.65,14,19.3,28,,,,,,,,,,,
Distributed,FALSE,96,6,0.5,50,4.348958333,0.001262056,0.002991915,5.192698479,8.85,13,17.7,26,,,,,,,,,,,
Distributed,FALSE,104,6,0.5,50,4.4375,0.001678078,0.003990173,5.035773039,9.73,18,19.46,36,,,,,,,,,,,
Distributed,FALSE,93,6,0.5,50,4.698924731,0.001249938,0.00207448,4.525998831,9.24,18,18.48,36,,,,,,,,,,,
Distributed,FALSE,102.5,6,0.5,50,3.951219512,0.001139436,0.002971411,4.329500675,8.6,14,17.2,28,,,,,,,,,,,
Distributed,FALSE,96,6,0.5,50,4.6875,0.001285757,0.002011299,4.2352705,9.5,14,19,28,,,,,,,,,,,
Distributed,FALSE,97,6,0.5,50,4.690721649,0.001861104,0.003989935,4.515610695,9.6,13,19.2,26,,,,,,,,,,,
Distributed,FALSE,97,6,0.5,50,4.567010309,0.001335716,0.002994061,4.709632635,9.36,18,18.72,36,,,,,,,,,,,
Distributed,FALSE,93.5,6,0.5,50,4.705882353,0.001349123,0.003004313,4.183243036,9.3,14.5,18.6,29,,,,,,,,,,,
Distributed,FALSE,93,6,0.5,50,4.602150538,0.001266649,0.003020763,4.280321836,9.06,15,18.12,30,,,,,,,,,,,
Distributed,FALSE,103.5,6,0.5,50,4.444444444,0.001228705,0.00299859,4.246011972,9.7,17.5,19.4,35,,,,,,,,,,,
Distributed,FALSE,103.5,6,0.5,50,4.714975845,0.001636772,0.003017902,4.570651531,10.26,18,20.52,36,,,,,,,,,,,
Distributed,FALSE,93,6,0.5,50,4.731182796,0.00171894,0.004002333,4.737128258,9.3,14.5,18.6,29,,,,,,,,,,,
CBS,FALSE,82,6,0.5,50,5.054878049,0.125946067,2.869318485,9.360820293,8.79,12.5,17.58,25,,,,,,,,,,,
CBS,FALSE,78,6,0.5,51,5.243589744,0.011764602,0.10271883,4.759013176,8.519607843,12,17.03921569,24,,,,,,,,,,,
CBS,FALSE,83.5,6,0.5,50,5.221556886,0.06434291,2.147993088,7.002609968,9.22,12.5,18.44,25,,,,,,,,,,,
CBS,FALSE,81,6,0.5,51,4.962962963,0.036764572,1.242141247,6.13227582,8.382352941,12,16.76470588,24,,,,,,,,,,,
CBS,FALSE,82.5,6,0.5,50,5.303030303,0.040207031,1.352798939,5.816698313,9.25,12,18.5,24,,,,,,,,,,,
CBS,FALSE,86,6,0.5,50,5.058139535,0.041801204,1.524750233,7.156866312,9.2,12,18.4,24,,,,,,,,,,,
CBS,FALSE,82.5,6,0.5,50,5.018181818,0.04010147,1.05805254,6.933376551,8.78,12.5,17.56,25,,,,,,,,,,,
CBS,FALSE,83.5,6,0.5,50,5.149700599,0.11410064,4.080737352,10.78539085,9.1,12,18.2,24,,,,,,,,,,,
CBS,FALSE,82,6,0.5,50,5.006097561,0.067279438,1.882818699,8.222488165,8.71,12,17.42,24,,,,,,,,,,,
CBS,FALSE,79,6,0.5,50,5.101265823,0.019436511,0.208442688,5.58491993,8.56,12,17.12,24,,,,,,,,,,,
CBS,FALSE,80.5,6,0.5,50,5.086956522,0.010873924,0.061867476,4.726700306,8.69,12,17.38,24,,,,,,,,,,,
CBS,FALSE,86,6,0.5,50,5.005813953,0.452689648,18.5249331,26.02158189,9.11,15,18.22,30,,,,,,,,,,,
CBS,FALSE,84,6,0.5,50,5.06547619,0.068612731,1.21013689,8.314805031,9.01,12,18.02,24,,,,,,,,,,,
CBS,FALSE,82,6,0.5,50,4.87804878,0.038006327,0.59723258,6.885553837,8.5,13,17,26,,,,,,,,,,,
CBS,FALSE,85.5,6,0.5,50,5.029239766,0.067877049,2.210159779,8.672841311,9.1,12.5,18.2,25,,,,,,,,,,,
CBS,FALSE,79,6,0.5,50,4.930379747,0.01158729,0.052853107,5.83874464,8.29,12,16.58,24,,,,,,,,,,,
CBS,FALSE,79.5,6,0.5,50,4.805031447,0.081671958,2.051883221,8.885444403,8.14,13,16.28,26,,,,,,,,,,,
CBS,FALSE,80,6,0.5,50,5.03125,0.03226388,0.518299818,6.849046707,8.55,12,17.1,24,,,,,,,,,,,
CBS,FALSE,83,6,0.5,50,4.987951807,0.021827481,0.301188231,5.60336256,8.78,12,17.56,24,,,,,,,,,,,
CBS,FALSE,86.5,6,0.5,50,4.953757225,0.02927134,0.837073088,5.923408031,9.07,12.5,18.14,25,,,,,,,,,,,
CBS,FALSE,79,6,0.5,50,5.265822785,0.00951767,0.092738628,5.410965204,8.82,12,17.64,24,,,,,,,,,,,
CBS,FALSE,77.5,6,0.5,50,4.877419355,0.026986883,0.923798084,6.024297237,8.06,12,16.12,24,,,,,,,,,,,
CBS,FALSE,79,6,0.5,50,5.170886076,0.069580152,1.323568106,7.820594072,8.67,13,17.34,26,,,,,,,,,,,
CBS,FALSE,88,6,0.5,50,4.897727273,0.096161884,1.987235546,9.045801163,9.12,13,18.24,26,,,,,,,,,,,
CBS,FALSE,82.5,6,0.5,50,5.03030303,0.012253191,0.106065512,4.68566823,8.8,12.5,17.6,25,,,,,,,,,,,
CBS,FALSE,83.5,6,0.5,50,5.071856287,0.039263454,1.309989214,5.634920359,8.97,12,17.94,24,,,,,,,,,,,
CBS,FALSE,85.5,6,0.5,50,4.85380117,0.029194891,1.101060152,5.764235258,8.8,12,17.6,24,,,,,,,,,,,
CBS,FALSE,82,6,0.5,50,5.06097561,0.290489982,12.54383159,18.1453855,8.8,14.5,17.6,29,,,,,,,,,,,
CBS,FALSE,82.5,6,0.5,50,5.090909091,0.017046208,0.191631556,4.879756212,8.9,12,17.8,24,,,,,,,,,,,
CBS,FALSE,83,6,0.5,50,4.981927711,0.012331267,0.110703945,4.583831549,8.77,12.5,17.54,25,,,,,,,,,,,
CBS,FALSE,83.5,6,0.5,50,4.988023952,0.016795651,0.242338896,5.535816431,8.83,12,17.66,24,,Total AC = 110,,,,,,,,,
Prioritized,FALSE,171.5,6,0.5,110,5.352769679,0.029562768,0.341115952,7.72619319,8.845454545,13,17.69090909,26,,,,,,,,,,,
Prioritized,FALSE,170,6,0.5,110,5.302941176,0.020851283,0.061834574,7.077498436,8.695454545,12,17.39090909,24,,,,,,,,,,,
Prioritized,FALSE,178.5,6,0.5,110,5.266106443,0.023398486,0.103691578,6.799616337,9.045454545,13,18.09090909,26,,,,,,,,,,,
Prioritized,FALSE,179.5,6,0.5,110,5.153203343,0.038609196,0.595917225,8.847579956,8.909090909,13,17.81818182,26,,,,,,,,,,,
Prioritized,FALSE,180.5,6,0.5,110,5.279778393,0.036293611,0.153589249,8.961898804,9.163636364,13,18.32727273,26,,,,,,,,,,,
Prioritized,FALSE,170,6,0.5,110,5.244117647,0.031839381,0.124194384,8.940047264,8.604545455,13,17.20909091,26,,,,,,,,,,,
Prioritized,FALSE,173.5,6,0.5,110,5.178674352,0.031392658,0.190994978,8.794168472,8.668181818,13,17.33636364,26,,,,,,,,,,,
Prioritized,FALSE,175,6,0.5,110,5.251428571,0.022020869,0.102726221,6.660808325,8.854545455,12.5,17.70909091,25,,,,,,,,,,,
Prioritized,FALSE,169.5,6,0.5,110,5.294985251,0.024084002,0.121674538,6.928978205,8.659090909,13,17.31818182,26,,,,,,,,,,,
Prioritized,FALSE,168,6,0.5,110,5.336309524,0.020892479,0.073802233,6.628286362,8.65,13,17.3,26,,,,,,,,,,,
Prioritized,FALSE,174,6,0.5,110,5.195402299,0.02154139,0.103699446,6.702275991,8.718181818,13,17.43636364,26,,,,,,,,,,,
Prioritized,FALSE,179.5,6,0.5,110,5.245125348,0.024911414,0.149595976,7.021083117,9.059090909,12,18.11818182,24,,,,,,,,,,,
Prioritized,FALSE,170.5,6,0.5,110,5.357771261,0.029693986,0.380489111,7.492064238,8.804545455,13,17.60909091,26,,,,,,,,,,,
Prioritized,FALSE,169.5,6,0.5,110,5.262536873,0.022076793,0.113286972,6.981699944,8.609090909,12,17.21818182,24,,,,,,,,,,,
Prioritized,FALSE,176.5,6,0.5,110,5.35694051,0.026192288,0.147610188,7.154307842,9.095454545,13,18.19090909,26,,,,,,,,,,,
Prioritized,FALSE,165.5,6,0.5,111,5.18429003,0.01891627,0.0797925,6.704339027,8.22972973,12.5,16.45945946,25,,,,,,,,,,,
Prioritized,FALSE,172.5,6,0.5,110,5.202898551,0.022541364,0.227152586,6.826973677,8.659090909,12,17.31818182,24,,,,,,,,,,,
Prioritized,FALSE,175,6,0.5,110,5.26,0.022830175,0.075139523,6.846940517,8.868181818,12,17.73636364,24,,,,,,,,,,,
Prioritized,FALSE,179.5,6,0.5,110,5.144846797,0.02441612,0.160604477,7.125969648,8.895454545,13,17.79090909,26,,,,,,,,,,,
Prioritized,FALSE,171.5,6,0.5,110,5.32361516,0.025653155,0.198500156,7.204792261,8.8,13,17.6,26,,,,,,,,,,,
Prioritized,FALSE,174.5,6,0.5,110,5.220630372,0.026755663,0.13367486,7.669791222,8.781818182,12,17.56363636,24,,,,,,,,,,,
Prioritized,FALSE,166,6,0.5,110,5.352409639,0.021129332,0.082780123,6.524199009,8.577272727,12,17.15454545,24,,,,,,,,,,,
Prioritized,FALSE,175,6,0.5,110,5.125714286,0.022148699,0.114959955,6.862675428,8.654545455,12,17.30909091,24,,,,,,,,,,,
Prioritized,FALSE,173.5,6,0.5,110,5.308357349,0.024088403,0.115692139,6.890841484,8.872727273,12.5,17.74545455,25,,,,,,,,,,,
Prioritized,FALSE,177,6,0.5,110,5.265536723,0.024303382,0.105150461,6.908485413,8.972727273,13,17.94545455,26,,,,,,,,,,,
Prioritized,FALSE,172,6,0.5,110,5.319767442,0.02285386,0.138629675,7.068026304,8.818181818,13,17.63636364,26,,,,,,,,,,,
Prioritized,FALSE,169,6,0.5,110,5.355029586,0.021372509,0.056497812,6.781205654,8.727272727,13,17.45454545,26,,,,,,,,,,,
Prioritized,FALSE,166.5,6,0.5,110,5.234234234,0.01930609,0.050856113,6.30471015,8.422727273,12,16.84545455,24,,,,,,,,,,,
Prioritized,FALSE,176.5,6,0.5,110,5.345609065,0.023824165,0.144650936,6.898783207,9.077272727,12,18.15454545,24,,,,,,,,,,,
Prioritized,FALSE,181,6,0.5,111,5.243093923,0.023312882,0.180486679,6.980038881,9.04954955,12,18.0990991,24,,,,,,,,,,,
Distributed,FALSE,208.5,6,0.5,110,4.64028777,0.001311482,0.003006458,4.672913551,9.295454545,17,18.59090909,34,,,,,,,,,,,
Distributed,FALSE,213,6,0.5,110,4.863849765,0.001295162,0.002992153,4.664997339,9.918181818,19,19.83636364,38,,,,,,,,,,,
Distributed,FALSE,205,6,0.5,110,4.736585366,0.001306479,0.003007174,4.595891953,9.327272727,16.5,18.65454545,33,,,,,,,,,,,
Distributed,FALSE,219,6,0.5,110,4.625570776,0.001412704,0.003028631,4.606440783,9.709090909,16.5,19.41818182,33,,,,,,,,,,,
Distributed,FALSE,197,6,0.5,110,4.865482234,0.00135438,0.003011465,4.493469238,9.213636364,20,18.42727273,40,,,,,,,,,,,
Distributed,FALSE,214.5,6,0.5,110,4.559440559,0.001249235,0.002967119,5.035809755,9.390909091,21.5,18.78181818,43,,,,,,,,,,,
Distributed,FALSE,188.5,6,0.5,110,4.785145889,0.001268861,0.003985405,4.52457571,8.7,14,17.4,28,,,,,,,,,,,
Distributed,FALSE,201,6,0.5,110,4.878109453,0.001311462,0.003026009,4.564067602,9.413636364,22.5,18.82727273,45,,,,,,,,,,,
Distributed,FALSE,195,6,0.5,110,4.794871795,0.001319417,0.003017664,4.599711418,9,14.5,18,29,,,,,,,,,,,
Distributed,FALSE,199,6,0.5,110,4.761306533,0.001255342,0.002042294,4.543432951,9.113636364,16.5,18.22727273,33,,,,,,,,,,,
Distributed,FALSE,213,6,0.5,110,4.460093897,0.001328771,0.04790473,4.582792759,9.136363636,17,18.27272727,34,,,,,,,,,,,
Distributed,FALSE,212.5,6,0.5,110,4.811764706,0.001310387,0.002029896,4.609455109,9.795454545,23,19.59090909,46,,,,,,,,,,,
Distributed,FALSE,207,6,0.5,110,4.685990338,0.0012938,0.002992153,4.986314058,9.318181818,18.5,18.63636364,37,,,,,,,,,,,
Distributed,FALSE,211.5,6,0.5,110,4.721040189,0.001233032,0.002991438,4.586590767,9.577272727,19,19.15454545,38,,,,,,,,,,,
Distributed,FALSE,205,6,0.5,110,4.92195122,0.001339099,0.004009962,4.60098362,9.672727273,21,19.34545455,42,,,,,,,,,,,
Distributed,FALSE,202,6,0.5,110,4.702970297,0.001278894,0.002985954,4.546011448,9.136363636,17,18.27272727,34,,,,,,,,,,,
Distributed,FALSE,198.5,6,0.5,110,4.894206549,0.001361494,0.003988981,4.671340704,9.331818182,18.5,18.66363636,37,,,,,,,,,,,
Distributed,FALSE,201.5,6,0.5,110,4.635235732,0.001658774,0.003993034,4.904479742,8.990909091,15.5,17.98181818,31,,,,,,,,,,,
Distributed,FALSE,203.5,6,0.5,110,4.712530713,0.001533931,0.00399065,4.696690083,9.218181818,16.5,18.43636364,33,,,,,,,,,,,
Distributed,FALSE,210,6,0.5,111,4.823809524,0.00146471,0.003955603,4.798368931,9.626126126,16.5,19.25225225,33,,,,,,,,,,,
Distributed,FALSE,208.5,6,0.5,110,4.748201439,0.001266603,0.002997398,4.538496733,9.5,16,19,32,,,,,,,,,,,
Distributed,FALSE,205,6,0.5,110,4.648780488,0.00126153,0.003150702,4.7643466,9.163636364,14.5,18.32727273,29,,,,,,,,,,,
Distributed,FALSE,209,6,0.5,110,4.566985646,0.001243781,0.003011703,4.954284906,9.177272727,15,18.35454545,30,,,,,,,,,,,
Distributed,FALSE,204,6,0.5,110,4.75245098,0.001370615,0.050990582,5.346575499,9.313636364,13.5,18.62727273,27,,,,,,,,,,,
Distributed,FALSE,201,6,0.5,110,4.788557214,0.001307435,0.008011341,4.639757395,9.25,17.5,18.5,35,,,,,,,,,,,
Distributed,FALSE,212.5,6,0.5,110,4.595294118,0.001220909,0.002038717,4.59337306,9.377272727,22,18.75454545,44,,,,,,,,,,,
Distributed,FALSE,199.5,6,0.5,110,4.64160401,0.001253407,0.002990484,4.607183218,8.918181818,16.5,17.83636364,33,,,,,,,,,,,
Distributed,FALSE,206.5,6,0.5,110,4.818401937,0.001318413,0.003989697,4.567215681,9.545454545,17,19.09090909,34,,,,,,,,,,,
Distributed,FALSE,202,6,0.5,110,4.834158416,0.001273724,0.003957033,4.541995764,9.377272727,22.5,18.75454545,45,,,,,,,,,,,
Distributed,FALSE,200.5,6,0.5,110,4.820448878,0.00131631,0.00398922,4.569532394,9.286363636,16.5,18.57272727,33,,,,,,,,,,,
CBS,FALSE,175.5,6,0.5,111,5.353276353,0.091594228,2.869368076,13.78969789,8.963963964,12.5,17.92792793,25,,,,,,,,,,,
CBS,FALSE,173.5,6,0.5,110,5.461095101,0.055668766,1.296780825,9.719794989,9.113636364,12.5,18.22727273,25,,,,,,,,,,,
CBS,FALSE,176.5,6,0.5,110,5.342776204,0.08962731,4.683113337,13.09963727,9.072727273,13,18.14545455,26,,,,,,,,,,,
CBS,FALSE,167.5,6,0.5,110,5.397014925,0.015179283,0.330144644,5.561905146,8.718181818,12.5,17.43636364,25,,,,,,,,,,,
CBS,FALSE,173,6,0.5,110,5.320809249,0.066629669,1.546927214,11.45953846,8.868181818,12.5,17.73636364,25,,,,,,,,,,,
CBS,FALSE,175.5,6,0.5,110,5.287749288,0.044931981,1.498818398,8.416660547,8.936363636,12,17.87272727,24,,,,,,,,,,,
CBS,FALSE,167,6,0.5,110,5.368263473,0.057806466,2.848470926,10.10191035,8.65,14,17.3,28,,,,,,,,,,,
CBS,FALSE,176.5,6,0.5,111,5.266288952,0.045149311,1.858242035,9.164636612,8.873873874,12,17.74774775,24,,,,,,,,,,,
CBS,FALSE,175,6,0.5,110,5.242857143,0.0297021,1.906346798,7.360882521,8.840909091,12,17.68181818,24,,,,,,,,,,,
CBS,FALSE,173.5,6,0.5,110,5.331412104,0.489196524,24.1046319,52.56932211,8.909090909,14,17.81818182,28,,,,,,,,,,,
CBS,FALSE,167.5,6,0.5,110,5.337313433,0.024410375,0.994956732,6.537501335,8.627272727,12,17.25454545,24,,,,,,,,,,,
CBS,FALSE,173,6,0.5,110,5.367052023,0.076680032,1.78071332,12.0584507,8.940909091,12,17.88181818,24,,,,,,,,,,,
CBS,FALSE,171.5,6,0.5,110,5.38483965,0.069356709,4.177826166,10.91193104,8.895454545,12,17.79090909,24,,,,,,,,,,,
CBS,FALSE,176,6,0.5,110,5.338068182,0.02483325,0.393655062,6.828002214,9.040909091,12.5,18.08181818,25,,,,,,,,,,,
CBS,FALSE,168.5,6,0.5,111,5.317507418,0.020818449,0.470755339,6.49897027,8.572072072,12,17.14414414,24,,,,,,,,,,,
CBS,FALSE,171.5,6,0.5,110,5.250728863,0.061645781,3.798533916,10.6568017,8.686363636,12,17.37272727,24,,,,,,,,,,,
CBS,FALSE,171.5,6,0.5,110,5.332361516,0.058210264,1.812986612,10.41022015,8.813636364,12.5,17.62727273,25,,,,,,,,,,,
CBS,FALSE,171,6,0.5,110,5.210526316,0.024776699,1.0475564,6.757242918,8.6,12,17.2,24,,,,,,,,,,,
CBS,FALSE,168.5,6,0.5,110,5.275964392,0.024576348,0.526112795,6.708988905,8.581818182,13,17.16363636,26,,,,,,,,,,,
CBS,FALSE,176,6,0.5,110,5.400568182,0.065156246,1.625542402,10.40545297,9.140909091,13,18.28181818,26,,,,,,,,,,,
CBS,FALSE,178,6,0.5,110,5.252808989,0.02469292,1.519088984,6.552205324,9,12.5,18,25,,,,,,,,,,,
CBS,FALSE,180,6,0.5,110,5.313888889,0.070077577,2.96711874,11.45741153,9.195454545,13,18.39090909,26,,,,,,,,,,,
CBS,FALSE,175,6,0.5,110,5.26,0.023827172,1.574501991,6.504507303,8.868181818,12,17.73636364,24,,,,,,,,,,,
CBS,FALSE,178,6,0.5,110,5.258426966,0.038857987,1.357111454,8.213486671,9.009090909,14,18.01818182,28,,,,,,,,,,,
CBS,FALSE,170.5,6,0.5,110,5.249266862,0.236834906,19.10936022,28.66671729,8.636363636,12,17.27272727,24,,,,,,,,,,,
CBS,FALSE,165.5,6,0.5,110,5.371601208,0.016364626,0.377019644,5.741943359,8.581818182,12,17.16363636,24,,,,,,,,,,,
CBS,FALSE,178,6,0.5,110,5.356741573,0.017184849,0.320090294,5.865298986,9.168181818,12,18.33636364,24,,,,,,,,,,,
CBS,FALSE,168.5,6,0.5,110,5.367952522,0.12600844,11.12553763,16.93958139,8.722727273,13,17.44545455,26,,,,,,,,,,,
CBS,FALSE,179.5,6,0.5,110,5.356545961,0.083148716,2.660935163,12.7692337,9.240909091,13,18.48181818,26,,,,,,,,,,,
CBS,FALSE,170.5,6,0.5,111,5.390029326,0.032117759,1.228137255,7.346828699,8.779279279,13,17.55855856,26,,,,,,,,,,,
CBS,FALSE,176.5,6,0.5,110,5.379603399,0.012563661,0.135409594,5.558378935,9.131818182,13,18.26363636,26,,,,,,,,,,,
CBS,True,183.0,4,0.5,80,3.6666666666666665,0.01425503073511897,0.4742240905761719,14.512696504592896,8.8875,12.0,17.775,24.0
CBS,True,186.0,4,0.5,81,3.6263440860215055,0.006615929114512908,0.31659603118896484,9.868230819702148,8.82716049382716,12.5,17.65432098765432,25.0
CBS,False,184.0,4,0.5,80,3.6657608695652173,0.006778560272634846,0.3222203254699707,3.707744836807251,8.93125,12.0,17.8625,24.0
CBS,True,188.0,4,0.5,80,3.5797872340425534,0.0029236888885498047,0.047057151794433594,46.56913733482361,8.9125,12.0,17.825,24.0
Prioritized,True,186.0,4,0.5,80,3.629032258064516,0.013409838443849145,0.0572049617767334,47.013214349746704,8.9375,13.0,17.875,26.0
Prioritized,True,182.5,4,0.5,80,3.643835616438356,0.016450181064835513,0.07076191902160645,120.44104409217834,8.8125,12.0,17.625,24.0
Distributed,True,197.0,4,0.5,80,3.532994923857868,0.002536780337996894,0.00658416748046875,129.63845324516296,9.2,17.0,18.4,34.0
CBS,True,180.5,4,0.5,80,3.703601108033241,0.0037088496344430105,0.039466142654418945,118.17490363121033,8.85625,12.5,17.7125,25.0
Prioritized,True,183.5,4,0.5,80,3.566757493188011,0.016386991523834597,0.07478666305541992,120.82523584365845,8.68125,12.0,17.3625,24.0
CBS,True,132.5,5,0.5,75,4.577358490566038,0.01649112768576179,0.6222097873687744,89.30768871307373,8.764285714285714,12.0,17.52857142857143,24.0
CBS,True,27.0,5,0.5,15,4.111111111111111,0.007337299982706705,0.029567480087280273,21.003443956375122,9.5,12.0,19.0,24.0
CBS,True,43.5,5,0.5,26,4.425287356321839,0.0069530943165654726,0.021164417266845703,42.77573823928833,8.952380952380953,12.5,17.904761904761905,25.0
CBS,True,23.5,5,0.5,13,4.0,0.022590197049654447,0.19651484489440918,48.98327660560608,9.1875,12.0,18.375,24.0
CBS,True,11.0,5,0.5,7,3.4545454545454546,0.0021065870920817056,0.005517244338989258,16.353317499160767,7.666666666666667,9.0,15.333333333333334,18.0
CBS,True,19.5,5,0.5,12,4.0256410256410255,0.007999788631092419,0.05065035820007324,31.134673595428467,9.142857142857142,11.0,18.285714285714285,22.0
CBS,True,20.5,5,0.5,13,3.902439024390244,0.005065526281084333,0.027727365493774414,17.805859327316284,8.125,11.0,16.25,22.0
CBS,True,100.5,5,0.5,59,4.432835820895522,0.009254990962513705,0.21349239349365234,172.32048726081848,8.3,12.0,16.6,24.0
CBS,True,13.5,5,0.5,9,3.925925925925926,0.004264175891876221,0.0074863433837890625,9.74632978439331,7.666666666666667,12.0,15.333333333333334,24.0
CBS,True,150.5,5,0.5,80,4.45514950166113,0.0531608501037994,2.2152061462402344,141.07339334487915,8.88125,13.0,17.7625,26.0
